Genome,Compound_name,growth_rate,Compound,Metabolite,Higher.Level.Classification,ex_agree,vit_grow,vit_gr_rate,vit_agree,single_agreement,agreement,agreement_status
B3R02_2,glycogen,0.445525683,EX_glycogen_e,Glycogen C6H10O5,Carbohydrates/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R02_2,histidine,0,EX_his__L_e,L-Histidine,Amino Acids/Derivatives,0,0,0,0,0,0,org_agree
B3R02_2,homoserine,0,EX_hom__L_e,L-Homoserine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R02_2,isocitrate,0,EX_icit_e,Isocitrate,Carboxylic Acid,1,0,0,0,0,0,org_agree
B3R02_2,isoleucine,0.532273442,EX_ile__L_e,L-Isoleucine,Amino Acids/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R02_2,inositol,0,EX_inost_e,Myo-Inositol,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R02_2,lactate,1.324261337,EX_lac__L_e,L-Lactate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
B3R02_2,lactose,0,EX_lcts_e,Lactose C12H22O11,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R02_2,leucine,0.583518843,EX_leu__L_e,L-Leucine,Amino Acids/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R02_2,lysine,0,EX_lys__L_e,L-Lysine,Amino Acids/Derivatives,0,0,0,0,0,0,org_agree
B3R02_2,malate,0,EX_mal__L_e,L-Malate,Carboxylic Acid,1,0,0,0,0,0,org_agree
B3R02_2,maltose,1.915313458,EX_malt_e,Maltose C12H22O11,Carbohydrates/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R02_2,galactan,0,EX_malttr_e,Maltotriose C18H32O16,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R02_2,mannose,0.895889337,EX_man_e,D-Mannose,Carbohydrates/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R02_2,melibiose,2.689139198,EX_melib_e,Melibiose C12H22O11,Carbohydrates/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R02_2,methionine,0,EX_met__L_e,L-Methionine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R02_2,mannitol,2.20780126,EX_mnl_e,D-Mannitol,Carbohydrates/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R02_2,pectin,12.49685379,EX_pectin_e,Pectin C6H7O6,Carbohydrates/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R02_2,phenylalanine,0,EX_phe__L_e,L-Phenylalanine,Amino Acids/Derivatives,0,0,0,0,0,0,org_agree
B3R02_2,propionate,1.071482397,EX_ppa_e,Propionate (n-C3:0),Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
B3R02_2,propanol,0,EX_ppoh_e,1-Propanol,Alcohol,1,0,0,0,0,0,org_agree
B3R02_2,proline,0.970319219,EX_pro__L_e,L-Proline,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R02_2,pullulan,1.51404654,EX_pullulan1200_e,"Pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds",Carbohydrates/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R02_2,pyruvate,1.562358565,EX_pyr_e,Pyruvate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
B3R02_2,raffinose,0,EX_raffin_e,Raffinose C18H32O16,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R02_2,ribose,0,EX_rib__D_e,D-Ribose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R02_2,rhamnose,0,EX_rmn_e,L-Rhamnose,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R02_2,sarcosine,0,EX_sarcs_e,Sarcosine C3H7NO2,Carboxylic Acid,0,0,0,0,0,0,org_agree
B3R02_2,sorbitol,0,EX_sbt__D_e,D-Sorbitol,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R02_2,serine,0.716556808,EX_ser__L_e,L-Serine,Amino Acids/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R02_2,starch,1.065177144,EX_starch_e,Starch C12H20O10,Carbohydrates/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R02_2,succinate,0.747925444,EX_succ_e,Succinate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
B3R02_2,sucrose,2.085434003,EX_sucr_e,Sucrose C12H22O11,Carbohydrates/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R02_2,tartrate,0,EX_tartr__L_e,L-tartrate,Carboxylic Acid,1,0,0,0,0,0,org_agree
B3R02_2,taurine,0,EX_taur_e,Taurine C2H7NO3S,Organic Sulfur,1,0,0,0,0,0,org_agree
B3R02_2,threonine,0,EX_thr__L_e,L-Threonine,Amino Acids/Derivatives,0,0,0,0,0,0,org_agree
B3R02_2,thymine,0,EX_thym_e,Thymine C5H6N2O2,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
B3R02_2,thymidine,0,EX_thymd_e,Thymidine C10H14N2O5,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
B3R02_2,tryptophan,0,EX_trp__L_e,L-Tryptophan,Amino Acids/Derivatives,0,0,0,0,0,0,org_agree
B3R02_2,tyrosine,0,EX_tyr__L_e,L-Tyrosine,Amino Acids/Derivatives,0,0,0,0,0,0,org_agree
B3R02_2,uracil,0,EX_ura_e,Uracil,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
B3R02_2,uridine,0,EX_uri_e,Uridine,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
B3R02_2,valine,0,EX_val__L_e,L-Valine,Amino Acids/Derivatives,0,0,0,0,0,0,org_agree
B3R02_2,xylose,2.070997675,EX_xyl__D_e,D-Xylose,Carbohydrates/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R02_2,xylitol,0,EX_xylt_e,Xylitol C5H12O5,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R09,3m2-oxybutyrate,1.200101826,EX_3mob_e,3-Methyl-2-oxobutanoate,Carboxylic Acid,-1,0,0,-1,-1,-1,no_ex
B3R09,acetate,3.165140357,EX_ac_e,Acetate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
B3R09,galnac,0,EX_acgal_e,N-Acetyl-D-galactosamine,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R09,glcnac,0,EX_acgam_e,N-Acetyl-D-glucosamine,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R09,adenine,0,EX_ade_e,Adenine,Nucleobases/Nucleosides/Nucleotides/Derivatives,0,0,0,0,0,0,org_agree
B3R09,oxoglutarate,4.48139631,EX_akg_e,2-Oxoglutarate,Ketones/Aldehydes,-1,0,0,-1,-1,-1,no_ex
B3R09,alanine,1.90357739,EX_ala__L_e,L-Alanine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R09,beta-alanine,1.414792745,EX_ala_B_e,Beta-Alanine,Amino Acids/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R09,arabinose,0,EX_arab__L_e,L-Arabinose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R09,arginine,1.069930356,EX_arg__L_e,L-Arginine,Amino Acids/Derivatives,0,0,0,-1,-1,0,double_rescue
B3R09,asparagine,1.648181459,EX_asn__L_e,L-Asparagine,Amino Acids/Derivatives,0,0,0,-1,-1,0,double_rescue
B3R09,aspartate,2.854042427,EX_asp__L_e,L-Aspartate,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R09,butanol,0,EX_btoh_e,Butanol,Alcohol,0,0,0,0,0,0,org_agree
B3R09,butyrate,1.261675637,EX_but_e,Butyrate (n-C4:0),Phospholipids/Fatty Acids/Triglycerides,0,0,0,-1,-1,-1,false_neg
B3R09,benzoate,0,EX_bz_e,Benzoate,Carboxylic Acid,1,0,0,0,0,0,org_agree
B3R09,cellobiose,0,EX_cellb_e,Cellobiose,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R09,citrate,4.796373684,EX_cit_e,Citrate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
B3R09,cytosine,0,EX_csn_e,Cytosine,Nucleobases/Nucleosides/Nucleotides/Derivatives,0,0,0,0,0,0,org_agree
B3R09,cysteine,0,EX_cys__L_e,L-Cysteine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R09,cytidine,1.166823243,EX_cytd_e,Cytidine,Nucleobases/Nucleosides/Nucleotides/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R09,deoxyuridine,0,EX_duri_e,Deoxyuridine,Nucleobases/Nucleosides/Nucleotides/Derivatives,0,0,0,0,0,0,org_agree
B3R09,ethanol,0,EX_etoh_e,Ethanol,Alcohol,1,0,0,0,0,0,org_agree
B3R09,fructose,1.951719494,EX_fru_e,D-Fructose,Carbohydrates/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R09,fucose,0,EX_fuc__L_e,L-Fucose,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R09,fumarate,2.192945468,EX_fum_e,Fumarate,Carboxylic Acid,-1,0,0,-1,-1,-1,no_ex
B3R09,galactose,2.808626965,EX_gal_e,D-Galactose,Carbohydrates/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R09,galactosamine,0,EX_galam_e,D Galactosamine C6H13NO5,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R09,galacturonate,0,EX_galur_e,D-Galacturonate,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R09,glucosamine,0,EX_gam_e,D-Glucosamine,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R09,glucose,2.906739917,EX_glc__D_e,D-Glucose,Carbohydrates/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R09,gluconate,0,EX_glcn_e,D-Gluconate,Carboxylic Acid,0,0,0,0,0,0,org_agree
B3R09,glucuronate,0,EX_glcur_e,D-Glucuronate,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R09,glutamine,2.830241541,EX_gln__L_e,L-Glutamine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R09,glutamate,2.706979167,EX_glu__L_e,L-Glutamate,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R09,glycine,0,EX_gly_e,Glycine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R09,glycerol,1.432198523,EX_glyc_e,Glycerol,Alcohol,0,0,0,-1,-1,-1,false_neg
B3R09,glycolate,0,EX_glyclt_e,Glycolate C2H3O3,Carboxylic Acid,0,0,0,0,0,0,org_agree
B3R09,glycogen,13.0266716,EX_glycogen_e,Glycogen C6H10O5,Carbohydrates/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R09,histidine,0,EX_his__L_e,L-Histidine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R09,homoserine,0,EX_hom__L_e,L-Homoserine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R09,isocitrate,0,EX_icit_e,Isocitrate,Carboxylic Acid,1,0,0,0,0,0,org_agree
B3R09,isoleucine,1.29945025,EX_ile__L_e,L-Isoleucine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R09,inositol,2.166312895,EX_inost_e,Myo-Inositol,Carbohydrates/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R09,lactate,3.15573175,EX_lac__L_e,L-Lactate,Carboxylic Acid,-1,0,0,-1,-1,-1,no_ex
B3R09,lactose,0,EX_lcts_e,Lactose C12H22O11,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R09,leucine,2.510856614,EX_leu__L_e,L-Leucine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R09,lysine,0,EX_lys__L_e,L-Lysine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R09,malate,0.498590182,EX_mal__L_e,L-Malate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
B3R09,maltose,0,EX_malt_e,Maltose C12H22O11,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R09,galactan,0,EX_malttr_e,Maltotriose C18H32O16,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R09,mannose,0,EX_man_e,D-Mannose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R09,melibiose,2.135654722,EX_melib_e,Melibiose C12H22O11,Carbohydrates/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R09,methionine,0,EX_met__L_e,L-Methionine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R09,mannitol,3.142420209,EX_mnl_e,D-Mannitol,Carbohydrates/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R09,pectin,0,EX_pectin_e,Pectin C6H7O6,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R09,phenylalanine,0.622145417,EX_phe__L_e,L-Phenylalanine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R09,propionate,1.598584337,EX_ppa_e,Propionate (n-C3:0),Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
B3R09,propanol,1.373819698,EX_ppoh_e,1-Propanol,Alcohol,-1,0,0,-1,-1,-1,no_ex
B3R09,proline,3.1627813,EX_pro__L_e,L-Proline,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R09,pullulan,0,EX_pullulan1200_e,"Pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds",Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R09,pyruvate,4.747383552,EX_pyr_e,Pyruvate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
B3R09,raffinose,0,EX_raffin_e,Raffinose C18H32O16,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R09,ribose,0,EX_rib__D_e,D-Ribose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R09,rhamnose,0,EX_rmn_e,L-Rhamnose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R09,sarcosine,0.280002098,EX_sarcs_e,Sarcosine C3H7NO2,Carboxylic Acid,-1,0,0,-1,-1,-1,no_ex
B3R09,sorbitol,0,EX_sbt__D_e,D-Sorbitol,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R09,serine,2.735860279,EX_ser__L_e,L-Serine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R09,starch,0,EX_starch_e,Starch C12H20O10,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R09,succinate,1.33925568,EX_succ_e,Succinate,Carboxylic Acid,-1,0,0,-1,-1,-1,no_ex
B3R09,sucrose,0,EX_sucr_e,Sucrose C12H22O11,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R09,tartrate,0,EX_tartr__L_e,L-tartrate,Carboxylic Acid,1,0,0,0,0,0,org_agree
B3R09,taurine,0.810986777,EX_taur_e,Taurine C2H7NO3S,Organic Sulfur,0,0,0,-1,-1,-1,false_neg
B3R09,threonine,4.176314121,EX_thr__L_e,L-Threonine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R09,thymine,0,EX_thym_e,Thymine C5H6N2O2,Nucleobases/Nucleosides/Nucleotides/Derivatives,0,0,0,0,0,0,org_agree
B3R09,thymidine,0,EX_thymd_e,Thymidine C10H14N2O5,Nucleobases/Nucleosides/Nucleotides/Derivatives,0,0,0,0,0,0,org_agree
B3R09,tryptophan,0,EX_trp__L_e,L-Tryptophan,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R09,tyrosine,0,EX_tyr__L_e,L-Tyrosine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R09,uracil,0,EX_ura_e,Uracil,Nucleobases/Nucleosides/Nucleotides/Derivatives,0,0,0,0,0,0,org_agree
B3R09,uridine,2.079739429,EX_uri_e,Uridine,Nucleobases/Nucleosides/Nucleotides/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R09,valine,0.459910727,EX_val__L_e,L-Valine,Amino Acids/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R09,xylose,0,EX_xyl__D_e,D-Xylose,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R09,xylitol,0,EX_xylt_e,Xylitol C5H12O5,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R10,3m2-oxybutyrate,0,EX_3mob_e,3-Methyl-2-oxobutanoate,Carboxylic Acid,0,0,0,0,0,0,org_agree
B3R10,acetate,0,EX_ac_e,Acetate,Carboxylic Acid,1,0,0,0,0,0,org_agree
B3R10,galnac,1.578870468,EX_acgal_e,N-Acetyl-D-galactosamine,Carbohydrates/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R10,glcnac,0,EX_acgam_e,N-Acetyl-D-glucosamine,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,adenine,0,EX_ade_e,Adenine,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
B3R10,oxoglutarate,0,EX_akg_e,2-Oxoglutarate,Ketones/Aldehydes,0,0,0,0,0,0,org_agree
B3R10,alanine,1.451618374,EX_ala__L_e,L-Alanine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R10,beta-alanine,0,EX_ala_B_e,Beta-Alanine,Amino Acids/Derivatives,0,0,0,0,0,0,org_agree
B3R10,arabinose,0,EX_arab__L_e,L-Arabinose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,arginine,0,EX_arg__L_e,L-Arginine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R10,asparagine,0,EX_asn__L_e,L-Asparagine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R10,aspartate,0,EX_asp__L_e,L-Aspartate,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R10,butanol,0,EX_btoh_e,Butanol,Alcohol,1,0,0,0,0,0,org_agree
B3R10,butyrate,0,EX_but_e,Butyrate (n-C4:0),Phospholipids/Fatty Acids/Triglycerides,1,0,0,0,0,0,org_agree
B3R10,benzoate,0,EX_bz_e,Benzoate,Carboxylic Acid,1,0,0,0,0,0,org_agree
B3R10,cellobiose,0,EX_cellb_e,Cellobiose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,citrate,0,EX_cit_e,Citrate,Carboxylic Acid,1,0,0,0,0,0,org_agree
B3R10,cytosine,0,EX_csn_e,Cytosine,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
B3R10,cysteine,0,EX_cys__L_e,L-Cysteine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R10,cytidine,0,EX_cytd_e,Cytidine,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
B3R10,deoxyuridine,0,EX_duri_e,Deoxyuridine,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
B3R10,ethanol,0,EX_etoh_e,Ethanol,Alcohol,1,0,0,0,0,0,org_agree
B3R10,fructose,0,EX_fru_e,D-Fructose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,fucose,0,EX_fuc__L_e,L-Fucose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,fumarate,0,EX_fum_e,Fumarate,Carboxylic Acid,1,0,0,0,0,0,org_agree
B3R10,galactose,0,EX_gal_e,D-Galactose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,galactosamine,1.110460943,EX_galam_e,D Galactosamine C6H13NO5,Carbohydrates/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R10,galacturonate,0,EX_galur_e,D-Galacturonate,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,glucosamine,0,EX_gam_e,D-Glucosamine,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,glucose,1.415256223,EX_glc__D_e,D-Glucose,Carbohydrates/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R10,gluconate,0,EX_glcn_e,D-Gluconate,Carboxylic Acid,0,0,0,0,0,0,org_agree
B3R10,glucuronate,0,EX_glcur_e,D-Glucuronate,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,glutamine,0,EX_gln__L_e,L-Glutamine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R10,glutamate,0,EX_glu__L_e,L-Glutamate,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R10,glycine,0,EX_gly_e,Glycine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R10,glycerol,1.266796898,EX_glyc_e,Glycerol,Alcohol,0,0,0,-1,-1,-1,false_neg
B3R10,glycolate,0,EX_glyclt_e,Glycolate C2H3O3,Carboxylic Acid,0,0,0,0,0,0,org_agree
B3R10,glycogen,0.434824885,EX_glycogen_e,Glycogen C6H10O5,Carbohydrates/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R10,histidine,0,EX_his__L_e,L-Histidine,Amino Acids/Derivatives,0,0,0,0,0,0,org_agree
B3R10,homoserine,0,EX_hom__L_e,L-Homoserine,Amino Acids/Derivatives,0,0,0,0,0,0,org_agree
B3R10,isocitrate,0,EX_icit_e,Isocitrate,Carboxylic Acid,0,0,0,0,0,0,org_agree
B3R10,isoleucine,0,EX_ile__L_e,L-Isoleucine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R10,inositol,0,EX_inost_e,Myo-Inositol,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R10,lactate,0,EX_lac__L_e,L-Lactate,Carboxylic Acid,0,0,0,0,0,0,org_agree
B3R10,lactose,0,EX_lcts_e,Lactose C12H22O11,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,leucine,0,EX_leu__L_e,L-Leucine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R10,lysine,0,EX_lys__L_e,L-Lysine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R10,malate,0,EX_mal__L_e,L-Malate,Carboxylic Acid,1,0,0,0,0,0,org_agree
B3R10,maltose,6.225538075,EX_malt_e,Maltose C12H22O11,Carbohydrates/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R10,galactan,10.75608066,EX_malttr_e,Maltotriose C18H32O16,Carbohydrates/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R10,mannose,0,EX_man_e,D-Mannose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,melibiose,0,EX_melib_e,Melibiose C12H22O11,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,methionine,0,EX_met__L_e,L-Methionine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R10,mannitol,0,EX_mnl_e,D-Mannitol,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,pectin,0,EX_pectin_e,Pectin C6H7O6,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R10,phenylalanine,0,EX_phe__L_e,L-Phenylalanine,Amino Acids/Derivatives,0,0,0,0,0,0,org_agree
B3R10,propionate,0,EX_ppa_e,Propionate (n-C3:0),Carboxylic Acid,1,0,0,0,0,0,org_agree
B3R10,propanol,0,EX_ppoh_e,1-Propanol,Alcohol,0,0,0,0,0,0,org_agree
B3R10,proline,0,EX_pro__L_e,L-Proline,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R10,pullulan,0.525292839,EX_pullulan1200_e,"Pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds",Carbohydrates/Derivatives,-1,0,0,-1,-1,-1,no_ex
B3R10,pyruvate,1.843726524,EX_pyr_e,Pyruvate,Carboxylic Acid,0,0,0,-1,-1,-1,false_neg
B3R10,raffinose,0,EX_raffin_e,Raffinose C18H32O16,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,ribose,0,EX_rib__D_e,D-Ribose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,rhamnose,0,EX_rmn_e,L-Rhamnose,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R10,sarcosine,0,EX_sarcs_e,Sarcosine C3H7NO2,Carboxylic Acid,0,0,0,0,0,0,org_agree
B3R10,sorbitol,0,EX_sbt__D_e,D-Sorbitol,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,serine,0.889496283,EX_ser__L_e,L-Serine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R10,starch,0,EX_starch_e,Starch C12H20O10,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R10,succinate,0,EX_succ_e,Succinate,Carboxylic Acid,1,0,0,0,0,0,org_agree
B3R10,sucrose,0,EX_sucr_e,Sucrose C12H22O11,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,tartrate,0,EX_tartr__L_e,L-tartrate,Carboxylic Acid,0,0,0,0,0,0,org_agree
B3R10,taurine,0,EX_taur_e,Taurine C2H7NO3S,Organic Sulfur,1,0,0,0,0,0,org_agree
B3R10,threonine,0,EX_thr__L_e,L-Threonine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R10,thymine,0,EX_thym_e,Thymine C5H6N2O2,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
B3R10,thymidine,0,EX_thymd_e,Thymidine C10H14N2O5,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
B3R10,tryptophan,0,EX_trp__L_e,L-Tryptophan,Amino Acids/Derivatives,0,0,0,0,0,0,org_agree
B3R10,tyrosine,0,EX_tyr__L_e,L-Tyrosine,Amino Acids/Derivatives,0,0,0,0,0,0,org_agree
B3R10,uracil,0,EX_ura_e,Uracil,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
B3R10,uridine,0.585143692,EX_uri_e,Uridine,Nucleobases/Nucleosides/Nucleotides/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R10,valine,0,EX_val__L_e,L-Valine,Amino Acids/Derivatives,1,0,0,0,0,0,org_agree
B3R10,xylose,0,EX_xyl__D_e,D-Xylose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R10,xylitol,0,EX_xylt_e,Xylitol C5H12O5,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R15,3m2-oxybutyrate,0,EX_3mob_e,3-Methyl-2-oxobutanoate,Carboxylic Acid,0,0,0,0,0,0,org_agree
B3R15,acetate,0,EX_ac_e,Acetate,Carboxylic Acid,1,0,0,0,0,0,org_agree
B3R15,galnac,0,EX_acgal_e,N-Acetyl-D-galactosamine,Carbohydrates/Derivatives,0,0,0,0,0,0,org_agree
B3R15,glcnac,0,EX_acgam_e,N-Acetyl-D-glucosamine,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
B3R15,adenine,0,EX_ade_e,Adenine,Nucleobases/Nucleosides/Nucleotides/Derivatives,1,0,0,0,0,0,org_agree
B3R15,oxoglutarate,0,EX_akg_e,2-Oxoglutarate,Ketones/Aldehydes,0,0,0,0,0,0,org_agree
B3R15,alanine,0.503688371,EX_ala__L_e,L-Alanine,Amino Acids/Derivatives,0,0,0,-1,-1,-1,false_neg
B3R15,beta-alanine,0,EX_ala_B_e,Beta-Alanine,Amino Acids/Derivatives,0,0,0,0,0,0,org_agree
B3R15,arabinose,0,EX_arab__L_e,L-Arabinose,Carbohydrates/Derivatives,1,0,0,0,0,0,org_agree
